# x_m, y_m, w_tr_right_m, w_tr_left_m
-37.5716969124,37.7042336385,0.7604453496,0.7604453496
-37.5762592900,38.0310082027,0.7557453611,0.7557453611
-37.5778107404,38.3578804318,0.7508722506,0.7508722506
-37.5765806745,38.6848334485,0.7458387317,0.7458387317
-37.5727987647,39.0118502449,0.7406584069,0.7406584069
-37.5666944219,39.3389138131,0.7353457169,0.7353457169
-37.5584972531,39.6660072761,0.7299158838,0.7299158838
-37.5484366037,39.9931136258,0.7243848522,0.7243848522
-37.5367421463,40.3202159198,0.7187692256,0.7187692256
-37.5236432916,40.6472972156,0.7130862002,0.7130862002
-37.5093695814,40.9743405705,0.7073534964,0.7073534964
-37.4941505573,41.3013289114,0.7015892873,0.7015892873
-37.4782157609,41.6282454264,0.6958121245,0.6958121245
-37.4617944723,41.9550730423,0.6900408639,0.6900408639
-37.4450394357,42.2817994611,0.6842945875,0.6842945875
-37.4278809841,42.6084252713,0.6785925273,0.6785925273
-37.4102098741,42.9349536785,0.6729539850,0.6729539850
-37.3919167318,43.2613876262,0.6673982549,0.6673982549
-37.3728922484,43.5877303198,0.6619445434,0.6619445434
-37.3530271153,43.9139847684,0.6566118925,0.6566118925
-37.3322119584,44.2401541119,0.6514191008,0.6514191008
-37.3103374691,44.5662412941,0.6463846476,0.6463846476
-37.2872943386,44.8922495202,0.6415266180,0.6415266180
-37.2629731929,45.2181818647,0.6368626307,0.6368626307
-37.2372647233,45.5440412714,0.6324097655,0.6324097655
-37.2100595557,45.8698309456,0.6281844969,0.6281844969
-37.1812484469,46.1955539618,0.6242026279,0.6242026279
-37.1507223499,46.5212122824,0.6204792276,0.6204792276
-37.1183805254,46.8467848438,0.6170285732,0.6170285732
-37.0841301493,47.1722285374,0.6138640941,0.6138640941
-37.0478785284,47.4974991426,0.6109983216,0.6109983216
-37.0095331003,47.8225525042,0.6084428420,0.6084428420
-36.9690013681,48.1473445323,0.6062082535,0.6062082535
-36.9261907693,48.4718311373,0.6043041294,0.6043041294
-36.8810086107,48.7959680985,0.6027389842,0.6027389842
-36.8333623953,49.1197112606,0.6015202459,0.6015202459
-36.7831594953,49.4430165339,0.6006542325,0.6006542325
-36.7303074138,49.7658398286,0.6001461340,0.6001461340
-36.6747135229,50.0881369240,0.6000000000,0.6000000000
-36.6162852602,50.4098637305,0.6002187311,0.6002187311
-36.5549301287,50.7309760927,0.6008040772,0.6008040772
-36.4905995905,51.0514428730,0.6017566398,0.6017566398
-36.4234720326,51.3712997882,0.6030758799,0.6030758799
-36.3537981256,51.6906038803,0.6047601309,0.6047601309
-36.2818284750,52.0094121257,0.6068066166,0.6068066166
-36.2078138168,52.3277815010,0.6092114740,0.6092114740
-36.1320048219,52.6457691137,0.6119697810,0.6119697810
-36.0546521610,52.9634319404,0.6150755878,0.6150755878
-35.9760065048,53.2808270229,0.6185219546,0.6185219546
-35.8963185895,53.5980113379,0.6223009906,0.6223009906
-35.8158390858,53.9150419274,0.6264039010,0.6264039010
