# x_m, y_m, w_tr_right_m, w_tr_left_m
71.2001809761,-49.4069789086,0.8952209101,0.8952209101
70.9846964496,-49.7618654225,0.8934763519,0.8934763519
70.7692182312,-50.1167577463,0.8916715758,0.8916715758
70.5537496406,-50.4716582870,0.8898087689,0.8898087689
70.3382941640,-50.8265697007,0.8878908621,0.8878908621
70.1228552043,-51.1814943943,0.8859215356,0.8859215356
69.9074360815,-51.5364350239,0.8839052203,0.8839052203
69.6920401986,-51.8913941623,0.8818470939,0.8818470939
69.4766709586,-52.2463741337,0.8797530719,0.8797530719
69.2613317643,-52.6013777599,0.8776297949,0.8776297949
69.0460259359,-52.9564073649,0.8754846099,0.8754846099
68.8307568763,-53.3114655218,0.8733255471,0.8733255471
68.6155279885,-53.6665548036,0.8711612929,0.8711612929
68.4003427585,-54.0216777831,0.8690011578,0.8690011578
68.1852044232,-54.3768369505,0.8668550390,0.8668550390
67.9701122356,-54.7320320567,0.8647333809,0.8647333809
67.7550418770,-55.0872476638,0.8626471303,0.8626471303
67.5399606454,-55.4424624408,0.8606076876,0.8606076876
67.3248355900,-55.7976553890,0.8586268554,0.8586268554
67.1096340921,-56.1528052605,0.8567167831,0.8567167831
66.8943232837,-56.5078910562,0.8548899093,0.8548899093
66.6788705461,-56.8628915284,0.8531589003,0.8531589003
66.4632429284,-57.2177856782,0.8515365879,0.8515365879
66.2474077288,-57.5725522577,0.8500359041,0.8500359041
66.0313322455,-57.9271702680,0.8486698135,0.8486698135
65.8149836937,-58.2816183782,0.8474512467,0.8474512467
65.5983292055,-58.6358756723,0.8463930302,0.8463930302
65.3813360791,-58.9899209027,0.8455078168,0.8455078168
65.1639715298,-59.3437329043,0.8448080168,0.8448080168
64.9462028555,-59.6972906782,0.8443057272,0.8443057272
64.7279971886,-60.0505729766,0.8440126634,0.8440126634
64.5093218273,-60.4035587176,0.8439400906,0.8439400906
64.2901439866,-60.7562268193,0.8440987576,0.8440987576
64.0704308817,-61.1085560338,0.8444988310,0.8444988310
63.8501498109,-61.4605253622,0.8451498324,0.8451498324
63.6292679064,-61.8121136397,0.8460605775,0.8460605775
63.4077523832,-62.1632997013,0.8472391188,0.8472391188
63.1855706226,-62.5140623822,0.8486926901,0.8486926901
62.9626896737,-62.8643806005,0.8504276547,0.8504276547
62.7390769177,-63.2142332742,0.8524494586,0.8524494586
62.5146995698,-63.5635992386,0.8547625862,0.8547625862
62.2895247622,-63.9124572457,0.8573705199,0.8573705199
62.0635095011,-64.2607779966,0.8602757064,0.8602757064
61.8365080392,-64.6084480311,0.8634795251,0.8634795251
61.6083161148,-64.9553062468,0.8669822630,0.8669822630
61.3787283867,-65.3011907948,0.8707830940,0.8707830940
61.1475398463,-65.6459399089,0.8748800639,0.8748800639
60.9145451525,-65.9893917399,0.8792700795,0.8792700795
60.6795393795,-66.3313845216,0.8839489052,0.8839489052
60.4424627675,-66.6718667945,0.8889111627,0.8889111627
60.2040021380,-67.0113528237,0.8941503379,0.8941503379
59.9650825209,-67.3505375645,0.8996587925,0.8996587925
59.7266291123,-67.6901161382,0.9054277812,0.9054277812
59.4895670252,-68.0307834171,0.9114474747,0.9114474747
59.2548215388,-68.3732346055,0.9177069871,0.9177069871
59.0233171851,-68.7181641606,0.9241944099,0.9241944099
58.7955583523,-69.0659057406,0.9308968499,0.9308968499
58.5708876009,-69.4157951832,0.9378004722,0.9378004722
58.3484482927,-69.7669973467,0.9448905490,0.9448905490
58.1273840381,-70.1186770897,0.9521515115,0.9521515115
57.9068381987,-70.4699993536,0.9595670065,0.9595670065
57.6859543852,-70.8201289139,0.9671199582,0.9671199582
57.4646552418,-71.1685503433,0.9747926318,0.9747926318
57.2901397112,-71.5341376579,0.9825667023,0.9825667023
57.2715480597,-71.9535506826,0.9904233249,0.9904233249
57.4182941798,-72.3532117219,0.9983432099,0.9983432099
57.6823086297,-72.6492904773,1.0063066977,1.0063066977
58.0136417785,-72.8852169644,1.0142938389,1.0142938389
